*2010,1/2/2011,,,,,
*2001,Buy.com Tour Championship,,,,,
1, -,Tim Petrovic,80,69.68,5574,80
T2, -,Chad Campbell,86,69.69,5993,86
T2, -,David Gossett,42,69.69,2927,42
4, -,Rod Pampling,92,69.84,6425,92
5, -,Jason Dufner,46,69.85,3213,46
6, -,Matt Peterson,78,69.92,5454,78
7, -,Pat Bates,84,69.95,5876,84
8, -,John Rollins,82,70.04,5743,82
9, -,Bo Van Pelt,82,70.1,5748,82
T10, -,Deane Pappas,84,70.12,5890,84
T10, -,Heath Slocum,58,70.12,4067,58
12, -,Charles Raulerson,77,70.17,5403,77
13, -,Todd Fischer,44,70.23,3090,44
14, -,Brian Bateman,82,70.26,5761,82
T15, -,Sonny Skinner,88,70.27,6184,88
T15, -,Chad Wright,60,70.27,4216,60
17, -,Richard Zokol,78,70.31,5484,78
T18, -,Jim Benepe,57,70.37,4011,57
T18, -,Rob McKelvey,87,70.37,6122,87
20, -,Jason Buha,79,70.41,5562,79
21, -,Jonathan Byrd,72,70.44,5072,72
22, -,Pat Perez,81,70.46,5707,81
23, -,David McKenzie,52,70.5,3666,52
T24, -,Paul Claxton,82,70.52,5783,82
T24, -,John Wilson,60,70.52,4231,60
26, -,Tommy Biershenk,74,70.54,5220,74
T27, -,Tom Carter,80,70.55,5644,80
T27, -,Gene Sauers,38,70.55,2681,38
T27, -,Tjaart van der Walt,71,70.55,5009,71
30, -,Mike Heinen,53,70.57,3740,53
T31, -,Kelly Gibson,77,70.58,5435,77
T31, -,Fran Quinn,69,70.58,4870,69
33, -,Jeff Gove,86,70.59,6071,86
34, -,Vic Wilk,80,70.6,5648,80
T35, -,Mike Brisky,66,70.61,4660,66
T35, -,Jay Delsing,56,70.61,3954,56
37, -,Rob McMillan,58,70.67,4099,58
38, -,Scott Hebert,74,70.7,5232,74
39, -,Brian Kamm,76,70.71,5374,76
40, -,Tim O'Neal,76,70.72,5375,76
41, -,Brad Fabel,38,70.74,2688,38
42, -,Jim Rutledge,36,70.75,2547,36
T43, -,Jason Hill,86,70.8,6089,86
T43, -,Eric Meeks,84,70.8,5947,84
45, -,Mark Walker,44,70.82,3116,44
46, -,Ben Crane,77,70.83,5454,77
47, -,Steve Haskins,75,70.85,5314,75
T48, -,Michael Allen,68,70.88,4820,68
T48, -,Todd Barranger,88,70.88,6237,88
T48, -,Danny Briggs,68,70.88,4820,68
T48, -,John Elliott,82,70.88,5812,82
T48, -,Bob Heintz,82,70.88,5812,82
T48, -,Michael Long,76,70.88,5387,76
T54, -,Jason Caron,84,70.89,5955,84
T54, -,Bobby Gage,63,70.89,4466,63
56, -,Ryuji Imada,74,70.91,5247,74
T57, -,Keoke Cotner,80,70.93,5674,80
T57, -,John Kernohan,41,70.93,2908,41
T57, -,Mark Wurtz,60,70.93,4256,60
60, -,Perry Moss,44,70.95,3122,44
61, -,Brad Klapprott,60,70.97,4258,60
62, -,Pete Morgan,58,70.98,4117,58
63, -,David Kirkpatrick,74,71.01,5255,74
T64, -,Steve Gotsche,64,71.02,4545,64
T64, -,Andy Morse,62,71.02,4403,62
66, -,Bob Friend,74,71.03,5256,74
T67, -,Eric Johnson,52,71.04,3694,52
T67, -,D.A. Points,68,71.04,4831,68
T69, -,Chris Couch,75,71.05,5329,75
T69, -,Robert Gaus,82,71.05,5826,82
71, -,Bud Still,52,71.06,3695,52
72, -,Ryan Howison,72,71.07,5117,72
73, -,Iain Steel,38,71.08,2701,38
74, -,Jeff Freeman,78,71.09,5545,78
75, -,Jason Schultz,52,71.1,3697,52
76, -,Brian Claar,44,71.14,3130,44
77, -,Chris Wollmann,74,71.15,5265,74
78, -,Jay Hobby,76,71.16,5408,76
79, -,Craig Bowden,59,71.17,4199,59
T80, -,Rick Price,72,71.18,5125,72
T80, -,Omar Uresti,78,71.18,5552,78
T82, -,Guy Boros,66,71.2,4699,66
T82, -,Jeff Sanday,71,71.2,5055,71
T84, -,Trevor Dodds,70,71.23,4986,70
T84, -,Billy Judah,74,71.23,5271,74
T86, -,Sam Randolph,46,71.26,3278,46
T86, -,Lee Rinker,80,71.26,5701,80
88, -,Scott Gump,43,71.28,3065,43
89, -,Don Reese,66,71.3,4706,66
T90, -,Mike Grob,75,71.31,5348,75
T90, -,Jason Knutzon,52,71.31,3708,52
T90, -,Brenden Pappas,71,71.31,5063,71
93, -,Kevin Burton,57,71.32,4065,57
94, -,Darron Stiles,80,71.35,5708,80
T95, -,Dave Barr,36,71.36,2569,36
T95, -,Stan Utley,50,71.36,3568,50
97, -,Scott Petersen,64,71.38,4568,64
98, -,R.W. Eaks,59,71.39,4212,59
T99, -,Shane Bertsch,68,71.4,4855,68
T99, -,Charley Hoffman,70,71.4,4998,70
101, -,Patrick Burke,56,71.41,3999,56
102, -,Rob Bradley,54,71.44,3858,54
103, -,Curt Byrum,40,71.45,2858,40
104, -,Todd Rose,58,71.47,4145,58
105, -,Anthony Rodriguez,44,71.48,3145,44
106, -,John Morse,36,71.5,2574,36
T107, -,Emlyn Aubrey,58,71.55,4150,58
T107, -,Patrick Sheehan,62,71.55,4436,62
109, -,Rick Woodson,54,71.61,3867,54
T110, -,Stiles Mitchell,54,71.63,3868,54
T110, -,Vance Veazey,64,71.63,4584,64
T112, -,John Maginnes,63,71.65,4514,63
T112, -,John Patterson,49,71.65,3511,49
114, -,Mark W. Johnson,58,71.66,4156,58
115, -,Ty Armstrong,60,71.67,4300,60
T116, -,Brian Hull,52,71.71,3729,52
T116, -,Kuni Kuniyoshi,38,71.71,2725,38
T118, -,Jody Bellflower,52,71.73,3730,52
T118, -,Gary Hallberg,41,71.73,2941,41
T120, -,Joe Daley,74,71.8,5313,74
T120, -,Mike Schuchart,50,71.8,3590,50
122, -,Kevin Pendley,56,71.82,4022,56
T123, -,Casey Martin,59,71.86,4240,59
T123, -,Jamie Rogers,72,71.86,5174,72
125, -,Bobby Elliott,63,71.9,4530,63
126, -,Morris Hatalsky,54,71.93,3884,54
127, -,Sung Man Lee,38,71.97,2735,38
128, -,Curtis Wangrud,59,72.03,4250,59
129, -,Steve Runge,62,72.06,4468,62
130, -,Brian Fogt,58,72.09,4181,58
131, -,Greg Twiggs,48,72.1,3461,48
132, -,Nick Napoleon,56,72.14,4040,56
133, -,Chip Beck,38,72.18,2743,38
134, -,Chris Starkjohann,42,72.26,3035,42
135, -,Eric Booker,52,72.27,3758,52
136, -,Rick Cramer,40,72.63,2905,40
137, -,Ryan Vermeer,48,72.81,3495,48
138, -,Bobby Kalinowski,40,72.88,2915,40
139, -,Richard Smith,38,73.13,2779,38
140, -,Oscar Serna,44,73.16,3219,44
141, -,Bobby Cochran,48,73.25,3516,48
142, -,Esteban Isasi,37,74.11,2742,37
*2000,Buy.com Tour Championship,,,,,
1, -,Chris Smith,72,70.11,5048,72
2, -,Andy Morse,58,70.16,4069,58
3, -,Briny Baird,89,70.24,6251,89
T4, -,Michael Allen,38,70.26,2670,38
T4, -,Paul Gow,74,70.26,5199,74
6, -,Mark Hensby,85,70.27,5973,85
7, -,John Riegger,89,70.33,6259,89
8, -,David Berganio jr,78,70.37,5489,78
9, -,Ahmad Bateman,46,70.46,3241,46
T10, -,Donnie Hammond,54,70.5,3807,54
T10, -,Craig Kanada,96,70.5,6768,96
T12, -,Mike Grob,50,70.54,3527,50
T12, -,Spike McRoy,94,70.54,6631,94
14, -,Patrick Burke,72,70.6,5083,72
15, -,Matt Peterson,82,70.62,5791,82
T16, -,John Kernohan,86,70.66,6077,86
T16, -,Larry Rinker,38,70.66,2685,38
T18, -,Tripp Isenhour,78,70.67,5512,78
T18, -,Michael Muehr,91,70.67,6431,91
20, -,Jeff Gallagher,75,70.71,5303,75
T21, -,Tim Clark,84,70.75,5943,84
T21, -,Kent Jones,84,70.75,5943,84
23, -,Joe Daley,80,70.76,5661,80
24, -,Kelly Grunewald,100,70.8,7080,100
25, -,Jeff Hart,94,70.82,6657,94
26, -,Paul Claxton,94,70.85,6660,94
27, -,Ian Leggatt,82,70.88,5812,82
28, -,Vaughn Taylor,38,70.92,2695,38
29, -,Keoke Cotner,57,70.96,4045,57
T30, -,J.J. Henry,100,70.97,7097,100
T30, -,Tim Loustalot,68,70.97,4826,68
T32, -,Lee Porter,87,70.98,6175,87
T32, -,Don Reese,90,70.98,6388,90
34, -,R.W. Eaks,71,70.99,5040,71
35, -,Tjaart van der Walt,74,71.05,5258,74
36, -,Tommy Biershenk,83,71.06,5898,83
37, -,Sonny Skinner,94,71.07,6681,94
38, -,Garrett Willis,71,71.08,5047,71
39, -,Keith Clearwater,55,71.09,3910,55
40, -,Brian Tennyson,65,71.11,4622,65
T41, -,Shane Bertsch,92,71.12,6543,92
T41, -,Todd Demsey,76,71.12,5405,76
43, -,Rocky Walcher,52,71.13,3699,52
44, -,Rob McKelvey,96,71.14,6829,96
45, -,Jody Bellflower,46,71.15,3273,46
T46, -,Jim McGovern,50,71.16,3558,50
T46, -,Chris Zambri,91,71.16,6476,91
48, -,Mike Heinen,55,71.18,3915,55
T49, -,Brian Claar,52,71.19,3702,52
T49, -,Jason Gore,58,71.19,4129,58
T49, -,Lee Rinker,90,71.19,6407,90
T49, -,Brian Wilson,58,71.19,4129,58
53, -,Kevin Johnson,71,71.25,5059,71
54, -,Anthony Painter,48,71.27,3421,48
55, -,Zoran Zorkic,64,71.28,4562,64
56, -,Steve Haskins,75,71.33,5350,75
T57, -,Brian Bateman,53,71.38,3783,53
T57, -,Steve Ford,71,71.38,5068,71
T59, -,Tom Kalinowski,100,71.39,7139,100
T59, -,Charles Warren,80,71.39,5711,80
T61, -,Fran Quinn,80,71.41,5713,80
T61, -,Bo Van Pelt,85,71.41,6070,85
63, -,Pat Perez,59,71.42,4214,59
64, -,Jimmy Johnston,64,71.45,4573,64
65, -,Mark Wurtz,54,71.46,3859,54
66, -,Ryuji Imada,72,71.47,5146,72
67, -,Rob Bradley,86,71.48,6147,86
68, -,Pat Bates,82,71.49,5862,82
69, -,Mike Standly,42,71.5,3003,42
70, -,Vance Veazey,88,71.52,6294,88
71, -,Gibby Gilbert III,74,71.53,5293,74
T72, -,Ty Armstrong,90,71.57,6441,90
T72, -,Ben Crane,58,71.57,4151,58
74, -,Darron Stiles,80,71.6,5728,80
T75, -,Alan Bratton,76,71.62,5443,76
T75, -,Chris Couch,81,71.62,5801,81
77, -,Sam Randolph,68,71.63,4871,68
78, -,John Wilson,76,71.64,5445,76
T79, -,Jay Hobby,58,71.66,4156,58
T79, -,Richard Johnson,86,71.66,6163,86
81, -,Gene Sauers,46,71.7,3298,46
82, -,Jack Ferenz,60,71.72,4303,60
83, -,Jaxon Brigman,90,71.73,6456,90
84, -,Greg Gregory,76,71.74,5452,76
85, -,David McCampbell,48,71.75,3444,48
86, -,Marco Gortana,70,71.8,5026,70
87, -,John Elliott,81,71.81,5817,81
T88, -,Michael Long,78,71.82,5602,78
T88, -,Greg Parker,72,71.82,5171,72
90, -,Brian Kamm,65,71.83,4669,65
T91, -,Kris Cox,72,71.86,5174,72
T91, -,Bob Gilder,36,71.86,2587,36
T91, -,Steve Runge,86,71.86,6180,86
94, -,Steve Woods,55,71.87,3953,55
95, -,Curt Byrum,70,71.93,5035,70
T96, -,Lewis Chitengwa,78,71.95,5612,78
T96, -,Rod Pampling,64,71.95,4605,64
T98, -,Eric Meeks,50,71.96,3598,50
T98, -,Rick Price,54,71.96,3886,54
100, -,Deane Pappas,71,71.99,5111,71
101, -,Angel Franco,36,72,2592,36
102, -,Geoffrey Sisk,45,72.02,3241,45
103, -,Victor Schwamkrug,49,72.06,3531,49
T104, -,Rob Moss,56,72.07,4036,56
T104, -,Hugh Royer III,56,72.07,4036,56
T104, -,Jeff Street,72,72.07,5189,72
107, -,Mark Carnevale,40,72.1,2884,40
108, -,Roger Rowland,69,72.12,4976,69
T109, -,Randy Leen,44,72.14,3174,44
T109, -,Warren Schutte,51,72.14,3679,51
T109, -,Fred Wadsworth,51,72.14,3679,51
T109, -,Gary Webb,50,72.14,3607,50
113, -,Manny Zerman,69,72.17,4980,69
114, -,Chris Stutts,57,72.19,4115,57
115, -,Jim M. Johnson,76,72.2,5487,76
T116, -,Tim Conley,56,72.21,4044,56
T116, -,Charlie Wi,75,72.21,5416,75
118, -,Dennis Zinkon,68,72.22,4911,68
119, -,Guy Hill,73,72.23,5273,73
T120, -,Kevin Blanton,59,72.24,4262,59
T120, -,Mike Emery Jr.,54,72.24,3901,54
122, -,Bobby Wadkins,36,72.25,2601,36
123, -,Conrad Ray,76,72.38,5501,76
T124, -,Chris Starkjohann,51,72.45,3695,51
T124, -,Stan Utley,58,72.45,4202,58
126, -,Ted Purdy,60,72.47,4348,60
127, -,Iain Steel,48,72.5,3480,48
T128, -,Guy Boros,52,72.54,3772,52
T128, -,Clark Dennis,48,72.54,3482,48
130, -,Mike Sullivan,36,72.56,2612,36
131, -,Tray Tyner,65,72.57,4717,65
T132, -,Stiles Mitchell,48,72.65,3487,48
T132, -,Vic Wilk,69,72.65,5013,69
134, -,Hiroshi Matsuo,68,72.66,4941,68
135, -,Greg Twiggs,46,72.67,3343,46
136, -,Andrew Price,49,72.73,3564,49
137, -,Chris Jorgensen,70,72.76,5093,70
138, -,Eric Johnson,36,72.78,2620,36
139, -,Greg Sweatt,43,72.79,3130,43
140, -,Greg Lesher,62,72.92,4521,62
141, -,Derrick Pursley,38,73.18,2781,38
142, -,Don Walsworth,47,73.19,3440,47
143, -,Charley Hoffman,43,73.4,3156,43
144, -,Patrick Lee,66,73.41,4845,66
145, -,Jim Estes,38,73.5,2793,38
146, -,Kevin Pendley,54,73.59,3974,54
147, -,Brad Ball,40,74.08,2963,40
148, -,Bob Lohr,40,74.28,2971,40
149, -,Eric Rustand,54,74.59,4028,54
*1999,Nike Tour Championship,,,,,
1, -,Marco Dawson,78,69.81,5445,
2, -,Joel Edwards,94,70.13,6592,
3, -,Edward Fryatt,100,70.24,7024,
T4, -,Brad Elder,84,70.37,5911,
T4, -,Mathew Goggin,81,70.37,5700,
T6, -,Todd Demsey,92,70.55,6491,
T6, -,Glen Hnatiuk,89,70.55,6279,
8, -,Carl Paulson,92,70.6,6495,
9, -,Shaun Micheel,87,70.64,6146,
10, -,Kelly Gibson,72,70.72,5092,
11, -,Bob Heintz,81,70.78,5733,
12, -,Dicky Thompson,60,70.83,4250,
T13, -,Michael Clark II,89,70.93,6313,
T13, -,Matt Gogel,85,70.93,6029,
15, -,Keith Nolan,83,70.94,5888,
16, -,Casey Martin,74,70.95,5250,
17, -,Jim McGovern,88,70.97,6245,
18, -,Mark Wurtz,61,71,4331,
19, -,Matt Peterson,91,71.01,6462,
20, -,David Berganio jr,60,71.03,4262,
21, -,Brian Tennyson,76,71.05,5400,
22, -,Dennis Zinkon,67,71.07,4762,
23, -,Marco Gortana,80,71.09,5687,
24, -,Tripp Isenhour,85,71.12,6045,
25, -,Richard Zokol,55,71.13,3912,
26, -,Don Reese,91,71.14,6474,
27, -,Darron Stiles,68,71.15,4838,
T28, -,Jim M. Johnson,85,71.16,6049,
T28, -,Tim Petrovic,81,71.16,5764,
T30, -,Mike Grob,101,71.17,7188,
T30, -,Ryan Howison,94,71.17,6690,
32, -,Jeff Gove,97,71.21,6907,
33, -,Craig Kanada,86,71.22,6125,
34, -,Jerry Smith,87,71.23,6197,
T35, -,Mike Heinen,79,71.24,5628,
T35, -,J.J. Henry,93,71.24,6625,
T37, -,Steve Gotsche,85,71.25,6056,
T37, -,Dick Mast,69,71.25,4916,
T37, -,Ted Oh,55,71.25,3919,
40, -,Rocky Walcher,42,71.26,2993,
41, -,Kevin Johnson,89,71.28,6344,
T42, -,Craig Bowden,82,71.32,5848,
T42, -,Michael Muehr,82,71.32,5848,
T42, -,John Riegger,69,71.32,4921,
45, -,Steve Haskins,84,71.38,5996,
T46, -,Steve Ford,85,71.41,6070,
T46, -,Mark Hensby,66,71.41,4713,
48, -,Paul Claxton,88,71.43,6286,
49, -,Tim Conley,67,71.45,4787,
50, -,Kris Cox,74,71.46,5288,
T51, -,Patrick Lee,60,71.48,4289,
T51, -,Garrett Willis,48,71.48,3431,
53, -,Jim Estes,71,71.51,5077,
T54, -,Joe Daley,87,71.52,6222,
T54, -,Vance Veazey,93,71.52,6651,
T54, -,Chris Zambri,85,71.52,6079,
57, -,Sam Randolph,72,71.53,5150,
T58, -,Richard Johnson,89,71.54,6367,
T58, -,David Peoples,57,71.54,4078,
60, -,Jay Hobby,61,71.56,4365,
61, -,Larry Silveira,36,71.58,2577,
62, -,Greg Lesher,85,71.59,6085,
63, -,Tim Clark,77,71.62,5515,
64, -,Brian Bateman,56,71.64,4012,
T65, -,Christian Chernock,68,71.65,4872,
T65, -,Shane Supple,68,71.65,4872,
T65, -,Bobby Wadkins,40,71.65,2866,
68, -,Fran Quinn,74,71.69,5305,
69, -,Stan Utley,74,71.73,5308,
70, -,Kevin Dillen,50,71.74,3587,
71, -,Brian Kamm,71,71.76,5095,
72, -,Joey Gullion,63,71.81,4524,
73, -,Jason Tyska,76,71.84,5460,
74, -,Ben Ferguson,78,71.85,5604,
75, -,Robin Byrd,82,71.88,5894,
76, -,Chad Ginn,71,71.89,5104,
77, -,Rich Barcelo,77,71.91,5537,
T78, -,Gary Christian,69,71.94,4964,
T78, -,John Wilson,71,71.94,5108,
T80, -,Ahmad Bateman,42,71.95,3022,
T80, -,Greg Bruckner,82,71.95,5900,
T80, -,Brian Claar,39,71.95,2806,
T83, -,Ryan Hietala,83,71.99,5975,
T83, -,Craig Perks,82,71.99,5903,
T83, -,Dave Schreyer,73,71.99,5255,
T86, -,Brian Fogt,73,72,5256,
T86, -,Spike McRoy,35,72,2520,
T86, -,Mike Small,64,72,4608,
89, -,Curt Byrum,78,72.01,5617,
90, -,Steve Lamontagne,64,72.03,4610,
91, -,Gary Nicklaus,68,72.06,4900,
92, -,Michael Allen,67,72.07,4829,
T93, -,Shane Bertsch,79,72.08,5694,
T93, -,Ashley Chinner,61,72.08,4397,
T93, -,Don Walsworth,64,72.08,4613,
96, -,Gibby Gilbert III,77,72.1,5552,
97, -,Joey Snyder III,72,72.15,5195,
T98, -,Bill Britton,52,72.17,3753,
T98, -,Mike Meehan,54,72.17,3897,
100, -,Mike Sullivan,49,72.18,3537,
101, -,Chris Tidland,54,72.22,3900,
102, -,Jeff Julian,63,72.27,4553,
103, -,Pat Nanney jr,68,72.29,4916,
104, -,Paul Gow,54,72.31,3905,
105, -,John Rollins,50,72.34,3617,
106, -,Darrett Brinker,40,72.38,2895,
107, -,Eric Johnson,70,72.4,5068,
108, -,Wes Tuck,54,72.44,3912,
T109, -,Roy Biancalana,60,72.53,4352,
T109, -,Chris Starkjohann,68,72.53,4932,
111, -,Steve Woods,56,72.57,4064,
112, -,Dave Rummells,36,72.58,2613,
T113, -,Gene Sauers,50,72.6,3630,
T113, -,Greg Twiggs,47,72.6,3412,
115, -,Craig Matthew,67,72.66,4868,
116, -,Conrad Ray,46,72.67,3343,
117, -,Ron Ewing,61,72.7,4435,
118, -,Guy Boros,45,72.71,3272,
119, -,Kevin Riley,66,72.73,4800,
120, -,Rick Price,50,72.74,3637,
121, -,Steve Pope,68,72.76,4948,
122, -,Brett Wayment,66,72.8,4805,
123, -,Jerry Foltz,43,72.84,3132,
124, -,Ren Budde,67,72.87,4882,
125, -,Ed Humenik,66,72.95,4815,
126, -,Anthony Painter,46,72.96,3356,
127, -,Fred Wadsworth,47,73,3431,
128, -,Hugh Royer III,36,73.03,2629,
129, -,Gary March,40,73.05,2922,
130, -,Jeff Klein,45,73.18,3293,
131, -,Tom Silva,57,73.19,4172,
132, -,Tony Bordwell,44,73.3,3225,
133, -,Steven Young,61,73.49,4483,
134, -,Stiles Mitchell,73,73.59,5372,
135, -,Dino Lucchesi,48,74.25,3564,
*1998,Nike Tour Championship,,,,,
1, -,Woody Austin,77,69.61,5360,77
2, -,Bob Burns,86,70.05,6024,86
T3, -,Eric Booker,85,70.07,5956,85
T3, -,Bruce Vaughan,44,70.07,3083,44
5, -,Notah Begay III,74,70.09,5187,74
6, -,Dennis Paulson,87,70.22,6109,87
7, -,Brian Tennyson,71,70.23,4986,71
8, -,Jimmy Green,85,70.24,5970,85
9, -,David Berganio jr,63,70.25,4426,63
10, -,John Maginnes,71,70.27,4989,71
11, -,Charles Raulerson,96,70.28,6747,96
12, -,Scott Dunlap,73,70.42,5141,73
T13, -,Greg Lesher,98,70.43,6902,98
T13, -,Garrett Willis,37,70.43,2606,37
T15, -,Jeff Gove,93,70.49,6556,93
T15, -,Tom Scherrer,83,70.49,5851,83
17, -,Deane Pappas,86,70.51,6064,86
18, -,Rob McKelvey,58,70.52,4090,58
19, -,Mike Sposa,90,70.59,6353,90
20, -,Sean Murphy,89,70.6,6283,89
21, -,Danny Briggs,69,70.62,4873,69
22, -,Joe Ogilvie,97,70.63,6851,97
23, -,Robin Freeman,73,70.64,5157,73
24, -,Michael Clark II,83,70.67,5866,83
25, -,Chris Zambri,93,70.68,6573,93
T26, -,Emlyn Aubrey,88,70.69,6221,88
T26, -,Doug Dunakey,84,70.69,5938,84
28, -,Craig Bowden,101,70.7,7141,101
29, -,Geoffrey Sisk,94,70.72,6648,94
30, -,Craig Perks,72,70.74,5093,72
T31, -,Brian Bateman,85,70.75,6014,85
T31, -,Gene Sauers,60,70.75,4245,60
T31, -,Charlie Wi,36,70.75,2547,36
34, -,Ron Whittaker,36,70.78,2548,36
35, -,Matthew Lane,56,70.8,3965,56
36, -,David Kirkpatrick,42,70.81,2974,42
37, -,John Kernohan,103,70.82,7294,103
38, -,Don Walsworth,83,70.87,5882,83
39, -,Marco Gortana,81,70.88,5741,81
40, -,Paul Claxton,92,70.89,6522,92
41, -,Pat Bates,87,70.9,6168,87
T42, -,Ryan Howison,83,70.93,5887,83
T42, -,Jay Williamson,89,70.93,6313,89
T44, -,Jeff Brehaut,89,70.94,6314,89
T44, -,Craig Kanada,81,70.94,5746,81
46, -,Jason Gore,54,70.98,3833,54
47, -,Paul Gow,69,71,4899,69
48, -,Jeff Barlow,52,71.02,3693,52
T49, -,Perry Moss,80,71.03,5682,80
T49, -,Carl Paulson,99,71.03,7032,99
T51, -,Kevin Johnson,79,71.06,5614,79
T51, -,Chris Riley,69,71.06,4903,69
53, -,Matt Gogel,75,71.07,5330,75
54, -,Rick Cramer,36,71.08,2559,36
55, -,Casey Martin,76,71.09,5403,76
56, -,Sam Randolph,73,71.1,5190,73
T57, -,Jeff Julian,78,71.12,5547,78
T57, -,Rocky Walcher,81,71.12,5761,81
T59, -,Don Reese,78,71.13,5548,78
T59, -,Karl Zoller,56,71.13,3983,56
61, -,Steve Hart,70,71.14,4980,70
T62, -,Gary Rusnak,64,71.17,4555,64
T62, -,Shane Tait,42,71.17,2989,42
T64, -,Charlie Rymer,62,71.21,4415,62
T64, -,Adam Spring,82,71.21,5839,82
66, -,Steve Lamontagne,84,71.23,5983,84
T67, -,Chris Stutts,83,71.25,5914,83
T67, -,John Wilson,71,71.25,5059,71
69, -,Brian Gay,77,71.26,5487,77
70, -,Anthony Painter,49,71.27,3492,49
71, -,Joey Gullion,85,71.29,6060,85
72, -,Taylor Smith,46,71.35,3282,46
73, -,Tom R. Shaw,77,71.39,5497,77
74, -,Mark Hensby,74,71.41,5284,74
75, -,Curt Byrum,46,71.43,3286,46
76, -,Michael Muehr,73,71.44,5215,73
77, -,Jaxon Brigman,71,71.45,5073,71
T78, -,Dave Schreyer,68,71.46,4859,68
T78, -,Joey Snyder III,93,71.46,6646,93
T80, -,Jay C. Davis,79,71.48,5647,79
T80, -,Steve Haskins,69,71.48,4932,69
82, -,Ty Armstrong,67,71.49,4790,67
83, -,Michael Walton,79,71.51,5649,79
84, -,Michael Allen,62,71.52,4434,62
T85, -,John Elliott,87,71.54,6224,87
T85, -,Eric Johnson,79,71.54,5652,79
T85, -,Mike Sullivan,65,71.54,4650,65
88, -,Matt Peterson,51,71.55,3649,51
T89, -,Chris Couch,72,71.56,5152,72
T89, -,Patrick Lee,80,71.56,5725,80
91, -,David Seawell,50,71.58,3579,50
92, -,Kevin Riley,69,71.59,4940,69
93, -,James Gilleon,51,71.61,3652,51
94, -,Chris Anderson,83,71.66,5948,83
95, -,JC Anderson,57,71.68,4086,57
96, -,Greg Whisman,48,71.69,3441,48
97, -,Cliff Kresge,46,71.7,3298,46
98, -,Dennis Zinkon,56,71.71,4016,56
99, -,David McCampbell,56,71.79,4020,56
T100, -,Billy Downes,60,71.9,4314,60
T100, -,Ivan Smith,51,71.9,3667,51
102, -,Greg Twiggs,53,71.92,3812,53
103, -,Bob Sowards,84,71.93,6042,84
T104, -,Fran Quinn,48,71.98,3455,48
T104, -,Brent Schwarzrock,65,71.98,4679,65
106, -,Bud Still,70,72.1,5047,70
T107, -,Jerry Foltz,66,72.11,4759,66
T107, -,Stiles Mitchell,66,72.11,4759,66
T109, -,Patrick Boyd,60,72.13,4328,60
T109, -,David Wedzik,48,72.13,3462,48
111, -,Jon Levitt,55,72.15,3968,55
112, -,Robert Floyd,84,72.17,6062,84
113, -,Fred Wadsworth,48,72.19,3465,48
114, -,Rodney Butcher,47,72.26,3396,47
115, -,Eric Bogar,44,72.36,3184,44
116, -,Anthony Rodriguez,44,72.5,3190,44
117, -,Ahmad Bateman,60,72.82,4369,60
118, -,John Stone,35,72.94,2553,35
119, -,Trey Coker,50,73,3650,50
120, -,Tony Sills,35,73.06,2557,35
121, -,Jeff Fujimoto,37,73.68,2726,37
122, -,Steve Schneiter,35,73.71,2580,35
123, -,Joe Walsh,58,74.28,4308,58
*1997,Nike Tour Championship,,,,,
1, -,Chris Smith,65,69.4,4511,65
2, -,Trevor Dodds,57,69.95,3987,57
3, -,R.W. Eaks,82,70.07,5746,82
4, -,Barry Cheesman,87,70.09,6098,87
5, -,Glen Hnatiuk,81,70.16,5683,81
T6, -,Mark Carnevale,65,70.29,4569,65
T6, -,J.L. Lewis,94,70.29,6607,94
8, -,Clark Dennis,85,70.34,5979,85
9, -,Franklin Langham,51,70.35,3588,51
10, -,Bobby Wadkins,66,70.36,4644,66
11, -,Harrison Frazar,82,70.37,5770,82
12, -,Chris DiMarco,95,70.42,6690,95
13, -,Steve Flesch,88,70.47,6201,88
14, -,Greg Lesher,48,70.52,3385,48
15, -,Ben Bates,99,70.55,6984,99
16, -,Michael Clark II,79,70.57,5575,79
17, -,Brian Kamm,74,70.58,5223,74
18, -,Bruce Vaughan,76,70.61,5366,76
19, -,Jaime Gomez,44,70.66,3109,44
T20, -,Jim Estes,71,70.73,5022,71
T20, -,Esteban Toledo,88,70.73,6224,88
22, -,Steve Jurgensen,36,70.75,2547,36
23, -,Don Walsworth,37,70.76,2618,37
T24, -,Cliff Kresge,94,70.8,6655,94
T24, -,Dennis Paulson,79,70.8,5593,79
26, -,Matthew Lane,37,70.81,2620,37
27, -,Steve Lamontagne,82,70.82,5807,82
28, -,Carl Paulson,90,70.87,6378,90
29, -,Tim Conley,81,70.89,5742,81
30, -,Jeff Brehaut,81,70.91,5744,81
T31, -,Arden Knoll,72,70.92,5106,72
T31, -,Deane Pappas,64,70.92,4539,64
T33, -,Bob Gilder,70,70.96,4967,70
T33, -,Jeff Gove,55,70.96,3903,55
35, -,Matt Gogel,77,71.01,5468,77
36, -,Bob Friend,84,71.06,5969,84
37, -,Todd Gleaton,60,71.07,4264,60
38, -,Rocky Walcher,92,71.1,6541,92
T39, -,Mike Emery Jr.,73,71.11,5191,73
T39, -,Patrick Lee,55,71.11,3911,55
41, -,Terry Price,67,71.12,4765,67
42, -,Bud Still,70,71.14,4980,70
43, -,Jeff Gallagher,84,71.15,5977,84
T44, -,Michael Allen,57,71.16,4056,57
T44, -,Briny Baird,62,71.16,4412,62
T44, -,Ray Stewart,63,71.16,4483,63
